EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,DBPARTITIONNUM,PREDICATE_ID,HOW_APPLIED,ACTUAL_TYPE,ACTUAL_VALUE
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.28200000000000E+003
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.28200000000000E+003
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.46700000000000E+003
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+8.73892297205181E-001
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.83640081799591E-001
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.19000000000000E+002
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.19000000000000E+002
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.20000000000000E+002
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.96875000000000E-001
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.96875000000000E-001
SHAIKHQ ,2024-05-30-08.17.53.458930,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.02873000000000E+005
SHAIKHQ ,2024-05-30-08.17.53.458930,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.02873000000000E+005
SHAIKHQ ,2024-05-30-08.17.53.458930,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.02950000000000E+005
SHAIKHQ ,2024-05-30-08.17.53.458930,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+4.17920000000000E+004
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.56.841628,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.22480000000000E+004
SHAIKHQ ,2024-05-30-08.17.56.841628,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.22480000000000E+004
SHAIKHQ ,2024-05-30-08.17.56.841628,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+8.43040000000000E+004
SHAIKHQ ,2024-05-30-08.17.56.841628,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.48000000000000E+004
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.40000000000000E+001
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.17.59.870413,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.86890000000000E+004
SHAIKHQ ,2024-05-30-08.17.59.870413,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.86890000000000E+004
SHAIKHQ ,2024-05-30-08.17.59.870413,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.71178000000000E+005
SHAIKHQ ,2024-05-30-08.17.59.870413,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.04370000000000E+004
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.08.924468,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.08988000000000E+005
SHAIKHQ ,2024-05-30-08.18.08.924468,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.08988000000000E+005
SHAIKHQ ,2024-05-30-08.18.08.924468,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.11503000000000E+005
SHAIKHQ ,2024-05-30-08.18.08.924468,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.49100000000000E+004
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+7.50000000000000E-001
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+7.50000000000000E-001
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.58010000000000E+004
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.58010000000000E+004
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+9.65570000000000E+004
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.94900000000000E+003
SHAIKHQ ,2024-05-30-08.18.13.667015,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.79630000000000E+004
SHAIKHQ ,2024-05-30-08.18.13.667015,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.79630000000000E+004
SHAIKHQ ,2024-05-30-08.18.13.667015,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-08.18.13.667015,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+7.79680000000000E+004
SHAIKHQ ,2024-05-30-08.18.15.713591,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.10920000000000E+004
SHAIKHQ ,2024-05-30-08.18.15.713591,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.10920000000000E+004
SHAIKHQ ,2024-05-30-08.18.15.713591,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.86490000000000E+004
SHAIKHQ ,2024-05-30-08.18.15.713591,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+7.27090000000000E+004
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.40000000000000E+001
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.40000000000000E+001
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.40000000000000E+001
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.28.825123,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.28.825123,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.28.825123,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.28.825123,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.28.825123,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.50000000000000E+001
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.50000000000000E+001
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+8.33333333333333E-001
SHAIKHQ ,2024-05-30-08.18.30.058340,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+8.33333333333333E-001
SHAIKHQ ,2024-05-30-08.18.32.060312,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.95970000000000E+004
SHAIKHQ ,2024-05-30-08.18.32.060312,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.95970000000000E+004
SHAIKHQ ,2024-05-30-08.18.32.060312,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-08.18.32.060312,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.96350000000000E+004
SHAIKHQ ,2024-05-30-08.18.33.347213,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.78200000000000E+003
SHAIKHQ ,2024-05-30-08.18.33.347213,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.78200000000000E+003
SHAIKHQ ,2024-05-30-08.18.33.347213,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.47990000000000E+004
SHAIKHQ ,2024-05-30-08.18.33.347213,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.73000000000000E+003
SHAIKHQ ,2024-05-30-08.18.33.347213,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+3.73000000000000E+003
SHAIKHQ ,2024-05-30-08.18.34.702979,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.34.702979,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.34.702979,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.34.702979,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.34.702979,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.36.099285,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.60400000000000E+003
SHAIKHQ ,2024-05-30-08.18.36.099285,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.60400000000000E+003
SHAIKHQ ,2024-05-30-08.18.36.099285,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.80560000000000E+004
SHAIKHQ ,2024-05-30-08.18.36.099285,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.04350000000000E+004
SHAIKHQ ,2024-05-30-08.18.37.406850,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.60000000000000E+001
SHAIKHQ ,2024-05-30-08.18.37.406850,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.60000000000000E+001
SHAIKHQ ,2024-05-30-08.18.37.406850,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.60000000000000E+001
SHAIKHQ ,2024-05-30-08.18.37.406850,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.37.406850,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.50000000000000E+001
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.50000000000000E+001
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.50000000000000E+001
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.05000000000000E+002
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.05000000000000E+002
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.05000000000000E+002
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.38.673817,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.39.973900,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.74500000000000E+003
SHAIKHQ ,2024-05-30-08.18.39.973900,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.74500000000000E+003
SHAIKHQ ,2024-05-30-08.18.39.973900,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.75400000000000E+003
SHAIKHQ ,2024-05-30-08.18.39.973900,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.77100000000000E+003
SHAIKHQ ,2024-05-30-08.18.39.973900,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.94868871151653E-001
SHAIKHQ ,2024-05-30-08.18.39.973900,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+9.94868871151653E-001
SHAIKHQ ,2024-05-30-08.18.41.214224,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+8.30000000000000E+001
SHAIKHQ ,2024-05-30-08.18.41.214224,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+8.30000000000000E+001
SHAIKHQ ,2024-05-30-08.18.41.214224,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+002
SHAIKHQ ,2024-05-30-08.18.41.214224,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.76666666666667E-001
SHAIKHQ ,2024-05-30-08.18.41.214224,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-08.18.42.430448,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.35000000000000E+002
SHAIKHQ ,2024-05-30-08.18.42.430448,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.35000000000000E+002
SHAIKHQ ,2024-05-30-08.18.42.430448,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+005
SHAIKHQ ,2024-05-30-08.18.42.430448,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.70000000000000E+001
SHAIKHQ ,2024-05-30-08.18.43.751356,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.36000000000000E+002
SHAIKHQ ,2024-05-30-08.18.43.751356,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.36000000000000E+002
SHAIKHQ ,2024-05-30-08.18.43.751356,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.36000000000000E+002
SHAIKHQ ,2024-05-30-08.18.43.751356,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.43.751356,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.45.019144,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.45.019144,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.45.019144,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.45.019144,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.45.019144,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.46.207138,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.46.207138,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.46.207138,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+002
SHAIKHQ ,2024-05-30-08.18.46.207138,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.66666666666667E-002
SHAIKHQ ,2024-05-30-08.18.46.207138,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-08.18.47.664978,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.13200000000000E+003
SHAIKHQ ,2024-05-30-08.18.47.664978,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.13200000000000E+003
SHAIKHQ ,2024-05-30-08.18.47.664978,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.25500000000000E+003
SHAIKHQ ,2024-05-30-08.18.47.664978,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.80335731414868E-001
SHAIKHQ ,2024-05-30-08.18.47.664978,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.80335731414868E-001
SHAIKHQ ,2024-05-30-08.18.49.515112,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.95550000000000E+004
SHAIKHQ ,2024-05-30-08.18.49.515112,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.95550000000000E+004
SHAIKHQ ,2024-05-30-08.18.49.515112,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.07218000000000E+005
SHAIKHQ ,2024-05-30-08.18.49.515112,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.40000000000000E+003
SHAIKHQ ,2024-05-30-08.18.50.845765,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.26400000000000E+003
SHAIKHQ ,2024-05-30-08.18.50.845765,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.26400000000000E+003
SHAIKHQ ,2024-05-30-08.18.50.845765,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.27300000000000E+003
SHAIKHQ ,2024-05-30-08.18.50.845765,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.92930086410055E-001
SHAIKHQ ,2024-05-30-08.18.50.845765,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.92930086410055E-001
SHAIKHQ ,2024-05-30-08.18.52.031965,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.94000000000000E+002
SHAIKHQ ,2024-05-30-08.18.52.031965,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.94000000000000E+002
SHAIKHQ ,2024-05-30-08.18.52.031965,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+002
SHAIKHQ ,2024-05-30-08.18.52.031965,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-08.18.52.031965,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-08.18.53.236057,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.53.236057,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.53.236057,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.53.236057,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.18.53.236057,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-08.19.00.724301,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.81313000000000E+005
SHAIKHQ ,2024-05-30-08.19.00.724301,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.81313000000000E+005
