EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,PREDICATE_ID,HOW_APPLIED,WHEN_EVALUATED,RELOP_TYPE,SUBQUERY,FILTER_FACTOR,PREDICATE_TEXT,RANGE_NUM,INDEX_COLSEQ,FF_SOURCE_SCHEMA,FF_SOURCE_NAME,FF_SOURCE_TYPE
SHAIKHQ ,2024-05-30-08.17.19.736953,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+4.98860508203506E-001,(+00050.92 <= Q1.CS_WHOLESALE_COST),,255,,,
SHAIKHQ ,2024-05-30-08.17.19.736953,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+3.61447900533676E-001,(4646 <= Q1.CS_BILL_HDEMO_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,3,4,DPSTART   ,   ,LE,N,+8.49640071392059E-001,(2451124 <= Q1.WS_SOLD_DATE_SK),1,0,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+5.00000023748726E-004,(+29649.44 <= Q1.WS_NET_PAID_INC_SHIP_TAX),,255,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+8.49640071392059E-001,(2451124 <= Q1.WS_SOLD_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,4,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,4,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,2,4,JOIN      ,   ,EQ,N,+1.52998782141367E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+9.95042145252228E-001,(Q1.CS_SHIP_DATE_SK <= 2480381),,255,,,
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,3,5,SARG      ,   ,LE,N,+4.28269952535629E-001,(Q1.CS_BILL_ADDR_SK <= 21044),,255,,,
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,4,2,SARG      ,   ,LE,N,+8.94741892814636E-001,(Q2.D_DATE_SK <= 2480381),,255,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,5,4,SARG      ,   ,LE,N,+4.75768804550171E-001,(4 <= Q1.WEB_COMPANY_ID),,255,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,7,3,SARG      ,   ,LE,N,+8.42999994754791E-001,(2427073 <= Q2.D_LAST_DOM),,255,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,8,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,8,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.33333313465118E-001,(Q1.S_GMT_OFFSET <= -005.00),,255,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+1.00000000000000E+000,(Q1.S_COMPANY_ID = 1),,255,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+5.00000023748726E-004,(Q1.C_CURRENT_ADDR_SK = 18984),,255,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+7.29349970817566E-001,(Q1.C_BIRTH_DAY <= 23),,255,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,2,3,JOIN      ,   ,EQ,N,+2.55435570579721E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+6.29787504673004E-001,(Q1.WEB_COMPANY_ID <= 4),,255,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,3,5,SARG      ,   ,LE,N,+1.59322008490562E-001,(2448922 <= Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,6,3,START     ,   ,EQ,N,+2.55435570579721E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,6,2,SARG      ,   ,LE,N,+5.35925447940826E-001,(2448922 <= Q2.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,6,3,STOP      ,   ,EQ,N,+2.55435570579721E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+8.16666662693024E-001,(2 <= Q1.WP_IMAGE_COUNT),,255,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+3.63902121782303E-001,(Q1.WP_LINK_COUNT <= 9),,255,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,4,4,STOP      ,   ,LE,N,+8.50000023841858E-001,(Q1.WP_WEB_PAGE_SK <= 51),,1,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,LE,N,+9.83844578266144E-001,(Q2.D_MOY <= 12),,255,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,LE,N,+8.38583290576935E-001,(1721 <= Q2.D_FY_WEEK_SEQ),,255,,,
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,5,4,SARG      ,   ,EQ,N,+1.34004101157188E-001,(Q2.D_DOW = 2),,255,,,
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.33333313465118E-001,(Q1.S_GMT_OFFSET <= -005.00),,255,,,
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,4,4,START     ,   ,EQ,N,+8.33333358168602E-002,(Q1.S_STORE_SK = 5),,1,,,
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,4,4,STOP      ,   ,EQ,N,+8.33333358168602E-002,(Q1.S_STORE_SK = 5),,1,,,
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.39.414921,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+1.62322885444155E-005,(Q1.WS_BILL_CDEMO_SK = 60965),,255,,,
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+7.11499989032745E-001,(17341 <= Q1.WS_ORDER_NUMBER),,255,,,
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.40.750223,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+1.33074996992946E-002,(Q1.C_BIRTH_YEAR = 1978),,255,,,
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+8.92998754978180E-001,(Q2.D_DOM <= 27),,255,,,
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.42.078888,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.33333313465118E-001,(Q1.S_GMT_OFFSET <= -005.00),,255,,,
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,5,4,SARG      ,   ,LE,N,+7.38683521747589E-001,(Q2.D_FIRST_DOM <= 2469928),,255,,,
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.43.288908,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.S_CLOSED_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+2.79911253601313E-002,(Q1.CP_START_DATE_SK = 2451180),,255,,,
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+9.83830153942108E-001,(2415150 <= Q2.D_SAME_DAY_LQ),,255,,,
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.44.609797,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CP_END_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.53.458930,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.53.458930,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+8.52471709251404E-001,(16164 <= Q1.WS_BILL_CUSTOMER_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.53.458930,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+5.69044828414917E-001,(2446279 <= Q2.D_FIRST_DOM),,255,,,
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+5.25325357913971E-001,(Q1.WP_CHAR_COUNT <= 3128),,255,,,
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,4,3,START     ,   ,LE,N,+2.33333334326744E-001,(47 <= Q1.WP_WEB_PAGE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.54.662448,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WP_ACCESS_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.56.841628,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.56.841628,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+8.43049824237823E-001,(Q1.C_CUSTOMER_SK <= 84304),,255,,,
SHAIKHQ ,2024-05-30-08.17.56.841628,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+8.92998754978180E-001,(Q2.D_DOM <= 27),,255,,,
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+5.00000023748726E-004,(Q1.WS_BILL_CUSTOMER_SK = 90979),,255,,,
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,EQ,N,+1.47994518280029E-001,(Q2.D_DOW = 4),,255,,,
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.58.173313,SQLC2Q31,NULLID  ,,S,1,201,5,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.17.59.870413,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.17.59.870413,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.75263124704361E-001,(Q1.WS_NET_PAID_INC_SHIP_TAX <= +01352.82),,255,,,
SHAIKHQ ,2024-05-30-08.17.59.870413,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,EQ,N,+1.47994518280029E-001,(Q2.D_DOW = 4),,255,,,
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,EQ,N,+3.33333350718021E-002,(Q1.WEB_TAX_PERCENTAGE = +000.00),,255,,,
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,5,3,SARG      ,   ,LE,N,+6.75700008869171E-001,(2438761 <= Q2.D_LAST_DOM),,255,,,
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.18.00.962307,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WEB_CLOSE_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.18.08.924468,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.08.924468,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+3.75999987125397E-001,(Q1.CS_ORDER_NUMBER <= 56843),,255,,,
SHAIKHQ ,2024-05-30-08.18.08.924468,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+7.55554854869843E-001,(200 <= Q2.D_QUARTER_SEQ),,255,,,
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WEB_CLOSE_DATE_SK = Q1.D_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+1.33333340287209E-001,(Q2.WEB_COMPANY_ID = 6),,255,,,
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,3,4,SARG      ,   ,LE,N,+7.88637638092041E-001,(2450603 <= Q2.WEB_OPEN_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,6,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.WEB_CLOSE_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.18.10.040825,SQLC2Q31,NULLID  ,,S,1,201,6,2,STOP      ,   ,EQ,N,+1.36894414026756E-005,(Q2.WEB_CLOSE_DATE_SK = Q1.D_DATE_SK),,1,,,
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,2,3,JOIN      ,   ,EQ,N,+2.36451342061628E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,3,2,SARG      ,   ,LE,N,+9.50700521469116E-001,(Q1.C_FIRST_SHIPTO_DATE_SK <= 2457313),,255,,,
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+5.78953862190247E-001,(Q2.D_DATE_SK <= 2457313),,255,,,
SHAIKHQ ,2024-05-30-08.18.11.368987,SQLC2Q31,NULLID  ,,S,1,201,4,5,SARG      ,   ,LE,N,+1.63000181317329E-001,(Q2.D_DOM <= 5),,255,,,
SHAIKHQ ,2024-05-30-08.18.13.667015,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.WS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.13.667015,SQLC2Q31,NULLID  ,,S,1,201,4,3,SARG      ,   ,LE,N,+1.89952790737152E-001,(Q1.WS_WAREHOUSE_SK <= 1),,255,,,
SHAIKHQ ,2024-05-30-08.18.13.667015,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+5.19190609455109E-001,(Q1.WS_NET_PAID <= +01358.11),,255,,,
SHAIKHQ ,2024-05-30-08.18.15.713591,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.CS_SHIP_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.15.713591,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,LE,N,+6.71414256095886E-001,(Q2.D_MOY <= 8),,255,,,
SHAIKHQ ,2024-05-30-08.18.15.713591,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+3.40040400624275E-002,(Q1.CS_EXT_SHIP_COST <= +00017.76),,255,,,
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,2,2,JOIN      ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,255,,,
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,3,3,SARG      ,   ,EQ,N,+2.90564697934315E-004,(Q1.C_FIRST_SALES_DATE_SK = 2452206),,255,,,
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,4,4,SARG      ,   ,LE,N,+5.64374089241028E-001,(343 <= Q2.D_FY_QUARTER_SEQ),,255,,,
SHAIKHQ ,2024-05-30-08.18.27.491900,SQLC2Q31,NULLID  ,,S,1,201,5,2,START     ,   ,EQ,N,+1.36894414026756E-005,(Q2.D_DATE_SK = Q1.C_FIRST_SHIPTO_DATE_SK),,1,,,
