EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,STREAM_ID,SOURCE_TYPE,SOURCE_ID,TARGET_TYPE,TARGET_ID,OBJECT_SCHEMA,OBJECT_NAME,STREAM_COUNT,COLUMN_COUNT,PREDICATE_ID,COLUMN_NAMES,PMID,SINGLE_NODE,PARTITION_COLUMNS,SEQUENCE_SIZES,OBJECT_TENANTID
SHAIKHQ ,2024-05-30-08.17.05.609356,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.05.609356,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.56176718750000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.05.609356,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_FY_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.05.609356,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.56176718750000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.05.609356,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+5.61817890625000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_DOW+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,7,SYSIBM  ,SQL240509064049930,+7.19384000000000E+005,3,-1,+Q1.WS_ITEM_SK(A)+Q1.WS_ORDER_NUMBER(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,4,O,7,O,6,,,+5.10393476562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,5,O,6,O,5,,,+5.10393476562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,6,O,5,O,4,,,+5.10393476562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,4,TPCDS   ,WEB_SALES,+7.19384000000000E+005,4,-1,+Q1.WS_NET_PAID_INC_SHIP+Q1.WS_ITEM_SK+Q1.WS_ORDER_NUMBER+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,8,O,4,O,2,,,+5.10393476562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.07.664614,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+5.10393476562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,4,-1,+Q1.$RID$+Q1.CS_BILL_CDEMO_SK+Q1.CS_COUPON_AMT+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.17125610351562E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+7.79464721679688E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_SAME_DAY_LQ,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+7.79464721679688E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.08.944737,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+5.58974101562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.10.095768,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CUSTOMER,+1.00000000000000E+005,5,-1,+Q1.$RID$+Q1.C_CURRENT_CDEMO_SK+Q1.C_BIRTH_YEAR+Q1.C_CURRENT_HDEMO_SK+Q1.C_FIRST_SHIPTO_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.10.095768,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+8.50597839355469E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.10.095768,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,SYSIBM  ,SQL240509072221830,-1.00000000000000E+000,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.10.095768,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+1.92499904632568E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.10.095768,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+1.63740000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,4,-1,+Q2.$RID$+Q2.P_COST+Q2.P_START_DATE_SK+Q2.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+5.75267333984375E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q1.D_DATE_SK(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q1.D_YEAR+Q1.D_SAME_DAY_LY,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+5.19407570362091E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.11.240888,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+2.98798217773438E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,3,-1,+Q1.$RID$+Q1.P_START_DATE_SK+Q1.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_MONTH_SEQ+Q2.D_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.49999988079071E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.12.442296,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+2.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,4,-1,+Q1.$RID$+Q1.CS_NET_PAID_INC_TAX+Q1.CS_LIST_PRICE+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.20774047851562E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_MONTH_SEQ+Q2.D_MOY,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+7.79464721679688E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.13.777854,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+5.61817929687500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064036550,+3.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_SITE,+3.00000000000000E+001,3,-1,+Q1.WEB_OPEN_DATE_SK+Q1.WEB_COMPANY_ID+Q1.WEB_CLOSE_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+4.80308151245117E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_FY_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.14.922733,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+4.80308151245117E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.19.736953,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_ITEM_SK+Q1.CS_WHOLESALE_COST+Q1.CS_BILL_HDEMO_SK+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.19.736953,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.59928515625000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.19.736953,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.$RID$+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.19.736953,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.19.736953,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+2.59928515625000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_EXT_TAX+Q1.WS_NET_PAID_INC_SHIP_TAX+Q1.WS_SOLD_DATE_SK+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.05608764648438E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,SYSIBM  ,SQL240509072221830,-1.00000000000000E+000,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+7.50780410766602E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.21.110711,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+2.29445078125000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,4,-1,+Q1.$RID$+Q1.CS_CALL_CENTER_SK+Q1.CS_BILL_ADDR_SK+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+6.14310875000000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_FIRST_DOM+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+6.53600000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.29.908317,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+6.14310875000000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,6,SYSIBM  ,SQL240509064036550,+3.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,2,O,6,O,5,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,TPCDS   ,WEB_SITE,+3.00000000000000E+001,3,-1,+Q1.WEB_MKT_ID+Q1.WEB_COMPANY_ID+Q1.WEB_CLOSE_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.42730636596680E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,5,O,4,O,3,,,+1.42730636596680E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,6,O,3,O,2,,,+1.42730636596680E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,8,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,8,O,8,O,7,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,9,D,-1,O,7,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_SAME_DAY_LY+Q2.D_LAST_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,10,O,7,O,2,,,+8.82321774959564E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.31.018345,SQLC2Q31,NULLID  ,,S,1,201,11,O,2,O,1,,,+1.25934352874756E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064035430,+1.20000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,STORE,+1.20000000000000E+001,3,-1,+Q1.S_GMT_OFFSET+Q1.S_COMPANY_ID+Q1.S_CLOSED_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+3.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.32.119984,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CUSTOMER,+1.00000000000000E+005,5,-1,+Q1.$RID$+Q1.C_FIRST_SALES_DATE_SK+Q1.C_CURRENT_ADDR_SK+Q1.C_BIRTH_DAY+Q1.C_FIRST_SHIPTO_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.64674987792969E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.33.366326,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+3.64674987792969E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064036550,+3.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_SITE,+3.00000000000000E+001,3,-1,+Q1.WEB_GMT_OFFSET+Q1.WEB_COMPANY_ID+Q1.WEB_CLOSE_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+3.04844713211060E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.21241450309753E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.21241450309753E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.34.551617,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.69598150253296E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,4,-1,+Q1.WP_CHAR_COUNT+Q1.WP_IMAGE_COUNT+Q1.WP_LINK_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+1.78312034606934E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.76176810264587E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_QOY,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.76176810264587E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.35.761798,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.14144458770752E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,2,-1,+Q1.WP_WEB_PAGE_SK(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+5.10000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,2,-1,+Q1.WP_LINK_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+5.10000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_WEEK_SEQ+Q2.D_MOY,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+9.83844578266144E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.37.069924,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+5.01760749816895E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064035430,+1.20000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-08.17.38.276607,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.20000000000000E+001,-1,-1,,0,,,,
